collision_index,collision_year,collision_ref_no,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_imd_decile,lsoa_of_casualty,enhanced_casualty_severity,casualty_injury_based,casualty_adjusted_severity_serious,casualty_adjusted_severity_slight,casualty_distance_banding
202134NNC2361,2021,34NNC2361,2,1,1,1,48,8,3,0,0,0,0,0,1,1,E01027131,-1,0,0.11551,0.88449,-1
2021201136516,2021,201136516,2,2,2,1,55,8,3,0,0,1,0,0,9,1,E01009360,3,1,0,1,-1
2021411064720,2021,411064720,2,2,1,1,18,4,1,0,0,0,0,0,9,5,E01017687,1,1,0,0,-1
2021991079645,2021,991079645,2,4,1,2,44,7,2,0,0,0,0,0,9,3,-1,7,1,1,0,-1
2021320472032,2021,320472032,2,4,1,1,19,4,2,0,0,0,0,0,9,4,E01007797,-1,0,1,0,-1
2021101036040,2021,101036040,1,1,3,1,10,2,2,5,3,0,0,0,0,1,E01008545,7,1,1,0,-1
2021991054273,2021,991054273,1,1,3,2,9,2,3,4,4,0,0,0,0,2,-1,3,1,0,1,-1
2021070701443,2021,070701443,2,1,1,1,13,3,3,0,0,0,0,0,1,4,E01018618,-1,0,0.04248,0.95752,-1
2021131042984,2021,131042984,1,1,1,1,20,4,2,0,0,0,0,0,1,10,E01011894,7,1,1,0,-1
2021302101611,2021,302101611,2,2,1,2,55,8,3,0,0,0,0,0,9,2,E01019842,-1,0,0.08466,0.91534,-1
2021520200921,2021,520200921,1,1,1,1,53,8,3,0,0,0,0,0,9,6,E01029321,-1,0,0.03778,0.96222,-1
2021101119289,2021,101119289,1,1,2,1,-1,-1,3,0,0,0,-1,0,11,-1,-1,3,1,0,1,-1
2021471040686,2021,471040686,2,2,1,1,31,6,3,0,0,0,0,0,19,6,E01031464,3,1,0,1,-1
2021201141444,2021,201141444,2,1,1,2,49,8,3,0,0,0,0,0,-1,-1,-1,3,1,0,1,-1
2021070806026,2021,070806026,2,1,1,1,47,8,3,0,0,0,0,0,1,10,E01018693,-1,0,0.08722,0.91278,-1
2021141131184,2021,141131184,1,1,1,2,66,10,2,0,0,0,0,0,9,9,E01013251,7,1,1,0,-1
2021170H11171,2021,170H11171,1,1,1,2,30,6,3,0,0,0,0,0,9,1,E01011979,-1,0,0.00621,0.99379,-1
2021451051643,2021,451051643,1,5,2,1,46,8,3,0,0,1,0,0,9,9,E01017744,3,1,0,1,-1
2021501121737,2021,501121737,2,1,1,1,46,8,3,0,0,0,0,0,9,2,E01018854,3,1,0,1,-1
2021061033866,2021,061033866,1,1,3,1,11,3,3,10,9,0,0,0,0,-1,-1,3,1,0,1,-1
2021421092501,2021,421092501,1,1,1,1,19,4,2,0,0,0,0,0,5,-1,-1,6,1,1,0,-1
2021041038870,2021,041038870,1,3,2,2,9,2,3,0,0,2,0,0,9,1,E01025062,3,1,0,1,-1
2021052102940,2021,052102940,2,2,1,2,26,6,3,0,0,0,0,0,9,8,E01006895,-1,0,0.04736,0.95264,-1
2021161018366,2021,161018366,2,1,1,2,59,9,3,0,0,0,0,0,9,7,E01033106,3,1,0,1,-1
2021332100304,2021,332100304,1,1,3,1,7,2,3,5,1,0,0,0,0,8,E01025948,-1,0,0.04814,0.95186,-1
2021010346262,2021,010346262,1,1,1,1,70,10,3,0,0,0,0,0,1,2,E01033599,-1,0,0,1,-1
2021302101647,2021,302101647,1,1,1,1,71,10,2,0,0,0,0,0,5,2,E01027983,-1,0,1,0,-1
2021101035191,2021,101035191,2,1,1,2,45,7,3,0,0,0,0,0,9,3,E01008506,3,1,0,1,-1
2021451092290,2021,451092290,1,1,1,2,24,5,3,0,0,0,0,0,9,5,E01030664,3,1,0,1,-1
2021201110897,2021,201110897,1,1,1,1,51,8,3,0,0,0,0,0,1,2,E01009098,3,1,0,1,-1
2021070160911,2021,070160911,2,1,1,1,19,4,2,0,0,0,0,0,3,1,E01018521,-1,0,1,0,-1
2021131040940,2021,131040940,2,1,1,1,32,6,3,0,0,0,0,0,9,5,E01028002,3,1,0,1,-1
2021010334541,2021,010334541,1,1,2,1,13,3,3,0,0,0,3,0,11,2,E01003947,-1,0,0,1,-1
2021041096797,2021,041096797,1,1,1,1,75,10,3,0,0,0,0,0,9,9,E01025242,3,1,0,1,-1
2021161116138,2021,161116138,1,1,1,2,35,6,3,0,0,0,0,0,9,1,E01013312,3,1,0,1,-1
2021320175763,2021,320175763,2,1,1,2,45,7,3,0,0,0,0,0,9,5,E01026249,-1,0,0.03163,0.96837,-1
2021371065685,2021,371065685,2,1,1,1,31,6,3,0,0,0,0,0,9,9,E01032611,3,1,0,1,-1
2021201111038,2021,201111038,1,3,3,1,74,10,2,6,9,0,0,0,0,1,E01010414,5,1,1,0,-1
2021461117625,2021,461117625,1,1,3,2,44,7,2,5,1,0,0,0,0,7,E01032820,6,1,1,0,-1
2021471018637,2021,471018637,1,1,3,1,75,10,2,1,3,0,0,-1,0,6,E01031777,7,1,1,0,-1
2021010348275,2021,010348275,2,1,1,1,23,5,3,0,0,0,0,0,3,8,E01001604,-1,0,0,1,-1
2021201073675,2021,201073675,2,2,2,2,63,9,3,0,0,1,0,0,9,1,E01012649,3,1,0,1,-1
2021610006821,2021,610006821,2,1,1,2,25,5,3,0,0,0,0,0,9,-1,-1,-1,0,0.04902,0.95098,-1
2021010349350,2021,010349350,1,1,1,1,34,6,3,0,0,0,0,0,3,4,E01001180,-1,0,0,1,-1
2021061084261,2021,061084261,2,1,1,1,31,6,3,0,0,0,0,0,3,-1,-1,3,1,0,1,-1
2021010296140,2021,010296140,1,1,3,1,28,6,3,6,9,0,0,0,0,8,E01023478,-1,0,0,1,-1
2021122101350,2021,122101350,1,1,3,1,13,3,3,6,9,0,0,0,0,5,E01027723,-1,0,0.04488,0.95512,-1
2021991062462,2021,991062462,1,1,1,1,24,5,3,0,0,0,0,0,1,5,-1,3,1,0,1,-1
2021010324384,2021,010324384,1,1,1,1,54,8,3,0,0,0,0,0,8,3,E01004020,-1,0,0,1,-1
2021221092519,2021,221092519,1,1,1,2,27,6,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2021320272075,2021,320272075,1,1,2,1,60,9,3,0,0,1,0,0,9,7,E01026208,-1,0,0.10273,0.89727,-1
2021320756465,2021,320756465,2,3,2,1,23,5,2,0,0,2,0,0,9,1,E01026092,-1,0,1,0,-1
2021371051639,2021,371051639,1,1,1,2,79,11,3,0,0,0,0,0,9,7,E01029898,3,1,0,1,-1
2021401081042,2021,401081042,2,1,1,1,43,7,3,0,0,0,0,0,9,2,E01015656,3,1,0,1,-1
2021141082925,2021,141082925,1,1,3,1,57,9,3,5,4,0,0,0,0,1,E01007648,3,1,0,1,-1
2021010306798,2021,010306798,1,1,1,1,59,9,3,0,0,0,0,0,1,7,E01000296,-1,0,0,1,-1
2021440097762,2021,440097762,1,1,2,1,60,9,2,0,0,0,0,0,1,10,E01022720,-1,0,1,0,-1
2021131078793,2021,131078793,1,1,3,1,23,5,3,5,1,0,0,0,0,-1,-1,3,1,0,1,-1
2021411039085,2021,411039085,1,1,3,2,16,4,2,9,9,0,0,0,0,5,E01023780,7,1,1,0,-1
2021440301961,2021,440301961,2,1,1,2,34,6,3,0,0,0,0,0,1,1,E01017250,-1,0,0.07008,0.92992,-1
202154B522421,2021,54B522421,2,1,1,2,60,9,3,0,0,0,0,0,1,7,E01032024,-1,0,0.05499,0.94501,-1
2021010308933,2021,010308933,1,1,1,1,39,7,3,0,0,0,0,0,3,4,E01003447,-1,0,0,1,-1
2021010330948,2021,010330948,1,1,1,1,31,6,3,0,0,0,0,0,3,4,E01004631,-1,0,0,1,-1
2021401057894,2021,401057894,2,1,1,1,18,4,3,0,0,0,0,0,3,2,E01017519,3,1,0,1,-1
2021501099983,2021,501099983,1,1,1,1,59,9,2,0,0,0,0,0,5,7,E01019045,5,1,1,0,-1
2021122100115,2021,122100115,2,2,1,2,79,11,3,0,0,0,0,0,9,5,E01027636,-1,0,0.06232,0.93768,-1
2021221131672,2021,221131672,1,2,2,2,13,3,3,0,0,1,0,0,9,5,E01014069,3,1,0,1,-1
2021430540715,2021,430540715,2,3,2,2,25,5,3,0,0,1,0,0,9,6,E01033418,-1,0,0.02938,0.97062,-1
2021061119061,2021,061119061,1,1,1,1,38,7,3,0,0,0,0,0,90,7,E01011183,3,1,0,1,-1
2021052101351,2021,052101351,1,1,3,1,1,1,3,5,1,0,0,0,0,8,E01007100,-1,0,0.13309,0.86691,-1
2021421117280,2021,421117280,1,1,3,1,11,3,2,4,3,0,0,0,0,3,E01021267,7,1,1,0,-1
2021451110812,2021,451110812,1,1,3,1,22,5,3,5,1,0,0,0,0,10,E01030430,3,1,0,1,-1
2021461052807,2021,461052807,1,1,3,1,-1,-1,3,10,9,0,0,0,0,4,E01024217,3,1,0,1,-1
202163A096421,2021,63A096421,1,1,3,1,42,7,3,5,1,0,0,0,0,2,W01000705,-1,0,0.14195,0.85805,-1
2021010291508,2021,010291508,2,1,1,1,50,8,2,0,0,0,0,0,1,4,E01002684,-1,0,1,0,-1
2021010333207,2021,010333207,2,1,1,2,45,7,3,0,0,0,0,0,1,2,E01003299,-1,0,0,1,-1
2021421106180,2021,421106180,1,1,1,2,23,5,3,0,0,0,0,0,9,6,E01033462,3,1,0,1,-1
2021221021708,2021,221021708,1,3,2,2,21,5,3,0,0,2,0,0,9,-1,-1,3,1,0,1,-1
2021010343591,2021,010343591,1,1,1,1,32,6,3,0,0,0,0,0,9,2,E01032765,-1,0,0,1,-1
2021461067539,2021,461067539,2,1,1,2,23,5,3,0,0,0,0,0,9,4,E01024747,3,1,0,1,-1
202163D081121,2021,63D081121,2,1,2,2,10,2,3,0,0,2,0,0,9,-1,-1,-1,0,0.02685,0.97315,-1
2021131081641,2021,131081641,1,1,1,1,47,8,2,0,0,0,0,0,1,1,E01011432,7,1,1,0,-1
2021302100321,2021,302100321,2,1,1,1,73,10,3,0,0,0,0,0,1,7,E01019479,-1,0,0.12094,0.87906,-1
2021430200804,2021,430200804,2,1,1,1,39,7,3,0,0,0,0,0,1,6,E01028570,-1,0,0.05548,0.94452,-1
2021010310595,2021,010310595,2,2,1,2,18,4,3,0,0,0,0,0,9,2,E01000743,-1,0,0,1,-1
2021122100136,2021,122100136,2,2,1,1,61,9,3,0,0,0,0,0,9,8,E01010709,-1,0,0.08136,0.91864,-1
2021461103656,2021,461103656,5,2,2,2,12,3,3,0,0,2,0,0,9,-1,-1,3,1,0,1,-1
2021041100385,2021,041100385,1,1,1,1,20,4,3,0,0,0,0,0,9,7,E01012659,3,1,0,1,-1
2021201133319,2021,201133319,2,1,1,1,47,8,3,0,0,0,0,0,9,7,E01009645,3,1,0,1,-1
2021610039721,2021,610039721,1,1,1,2,25,5,3,0,0,0,0,0,9,-1,-1,-1,0,0.04043,0.95957,-1
2021371097385,2021,371097385,2,1,1,1,58,9,3,0,0,0,0,0,1,8,E01029878,3,1,0,1,-1
202163D043321,2021,63D043321,2,2,1,1,50,8,3,0,0,-1,0,0,1,-1,-1,-1,0,0.09763,0.90237,-1
2021131054800,2021,131054800,2,1,1,1,28,6,3,0,0,0,0,0,10,1,E01011475,3,1,0,1,-1
2021122100753,2021,122100753,2,2,1,1,54,8,1,0,0,0,0,0,5,7,E01025033,-1,0,0,0,-1
2021161055961,2021,161055961,2,1,1,2,14,3,3,0,0,0,0,0,1,3,E01013238,3,1,0,1,-1
2021221059730,2021,221059730,2,1,1,1,65,9,3,0,0,0,0,0,9,5,E01014023,3,1,0,1,-1
2021471052365,2021,471052365,2,1,1,1,55,8,2,0,0,0,0,0,5,5,E01031501,7,1,1,0,-1
2021010303183,2021,010303183,2,1,1,1,33,6,3,0,0,0,0,0,9,6,E01001496,-1,0,0,1,-1
2021010315130,2021,010315130,1,1,1,2,46,8,3,0,0,0,0,0,9,3,E01000735,-1,0,0,1,-1
2021131117995,2021,131117995,1,1,1,1,38,7,3,0,0,0,0,0,9,2,E01011558,3,1,0,1,-1
2021351125367,2021,351125367,1,1,1,1,61,9,2,0,0,0,0,0,9,9,E01018202,5,1,1,0,-1
2021501138251,2021,501138251,2,1,1,1,47,8,3,0,0,0,0,0,9,5,E01020303,3,1,0,1,-1
2021010296389,2021,010296389,1,1,1,1,32,6,3,0,0,0,0,0,19,5,E01001189,-1,0,0,1,-1
2021991113186,2021,991113186,1,1,3,2,73,10,3,5,3,0,0,0,0,5,-1,3,1,0,1,-1
2021010309829,2021,010309829,1,1,1,1,41,7,3,0,0,0,0,0,1,6,E01001865,-1,0,0,1,-1
2021010318441,2021,010318441,1,1,1,1,32,6,3,0,0,0,0,0,1,4,E01000787,-1,0,0,1,-1
2021451045077,2021,451045077,2,1,1,1,43,7,2,0,0,0,0,0,1,8,E01030302,5,1,1,0,-1
2021041109553,2021,041109553,1,1,2,1,47,8,2,0,0,1,0,0,9,-1,-1,7,1,1,0,-1
2021302101861,2021,302101861,1,25,1,2,51,8,3,0,0,0,0,0,9,6,E01019617,-1,0,0.13823,0.86177,-1
2021622100503,2021,622100503,2,3,2,2,10,2,3,0,0,2,0,0,9,6,W01001240,-1,0,0.01863,0.98137,-1
2021531024390,2021,531024390,2,1,1,1,53,8,2,0,0,0,0,0,1,9,E01022129,5,1,1,0,-1
2021320300043,2021,320300043,2,1,1,1,52,8,2,0,0,0,0,0,5,6,E01026339,-1,0,1,0,-1
2021351033792,2021,351033792,1,1,1,1,29,6,3,0,0,0,0,0,20,5,E01033113,3,1,0,1,-1
2021010302753,2021,010302753,1,1,1,1,28,6,3,0,0,0,0,0,3,4,E01001233,-1,0,0,1,-1
2021010290152,2021,010290152,1,2,2,2,15,3,3,0,0,1,0,0,9,3,E01001436,-1,0,0,1,-1
2021231035074,2021,231035074,1,2,2,1,17,4,3,0,0,1,0,0,9,7,E01032255,3,1,0,1,-1
2021361103881,2021,361103881,2,1,2,1,50,8,1,0,0,0,0,0,19,6,E01033317,1,1,0,0,-1
2021010327610,2021,010327610,1,1,1,1,39,7,3,0,0,0,0,0,1,3,E01002104,-1,0,0,1,-1
2021061067479,2021,061067479,1,1,1,2,58,9,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2021548617621,2021,548617621,2,1,1,1,30,6,3,0,0,0,0,0,19,8,E01015344,-1,0,0.01388,0.98612,-1
2021411066373,2021,411066373,2,1,1,1,73,10,3,0,0,0,0,0,1,9,E01023361,3,1,0,1,-1
202163C035521,2021,63C035521,1,1,1,1,17,4,2,0,0,0,0,0,3,8,W01000622,-1,0,1,0,-1
2021471118425,2021,471118425,1,1,1,1,87,11,2,0,0,0,0,0,4,7,E01031567,6,1,1,0,-1
2021010312311,2021,010312311,1,1,1,1,37,7,3,0,0,0,0,0,9,2,E01004287,-1,0,0,1,-1
2021471033807,2021,471033807,2,1,1,1,35,6,3,0,0,0,0,0,9,2,E01024840,3,1,0,1,-1
2021061028840,2021,061028840,2,2,1,1,48,8,3,0,0,0,0,0,19,3,E01005878,3,1,0,1,-1
2021332100288,2021,332100288,1,1,3,2,42,7,3,5,1,0,0,0,0,2,E01013716,-1,0,0.0392,0.9608,-1
2021041093550,2021,041093550,1,1,1,2,22,5,3,0,0,0,0,0,9,8,E01025498,3,1,0,1,-1
202131C190521,2021,31C190521,1,1,1,2,40,7,3,0,0,0,0,0,9,2,E01013933,-1,0,0.00733,0.99267,-1
202134WNC0781,2021,34WNC0781,1,1,1,2,36,7,3,0,0,0,0,0,9,-1,-1,-1,0,0.03523,0.96477,-1
2021501108604,2021,501108604,1,2,2,1,15,3,3,0,0,2,0,0,9,5,E01018902,3,1,0,1,-1
2021010316014,2021,010316014,2,1,1,2,37,7,2,0,0,0,0,0,1,3,E01003586,-1,0,1,0,-1
2021546162121,2021,546162121,1,1,3,2,22,5,3,6,9,0,0,0,0,10,E01031984,-1,0,0.06168,0.93832,-1
2021010309648,2021,010309648,1,1,1,2,39,7,3,0,0,0,0,0,3,4,E01002576,-1,0,0,1,-1
2021061104752,2021,061104752,2,1,1,2,52,8,3,0,0,0,0,0,9,5,E01006355,3,1,0,1,-1
2021201119755,2021,201119755,1,1,1,1,35,6,3,0,0,0,0,0,9,1,E01010450,3,1,0,1,-1
2021201120854,2021,201120854,2,1,1,1,19,4,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2021411029052,2021,411029052,2,1,1,2,50,8,3,0,0,0,0,0,9,7,E01023450,3,1,0,1,-1
2021991089105,2021,991089105,2,2,2,2,69,10,2,0,0,1,0,0,9,7,-1,5,1,1,0,-1
2021141053594,2021,141053594,1,1,3,1,10,2,2,6,9,0,0,0,0,2,E01007348,7,1,1,0,-1
2021010313171,2021,010313171,1,1,1,1,21,5,3,0,0,0,0,0,5,-1,-1,-1,0,0,1,-1
2021141024653,2021,141024653,2,1,1,1,42,7,3,0,0,0,0,0,5,3,E01007514,3,1,0,1,-1
2021010333293,2021,010333293,1,1,1,1,30,6,3,0,0,0,0,0,9,3,E01000092,-1,0,0,1,-1
202131C051521,2021,31C051521,1,1,1,1,52,8,3,0,0,0,0,0,8,2,E01013842,-1,0,0.05531,0.94469,-1
2021070313071,2021,070313071,1,1,1,1,42,7,3,0,0,0,0,0,9,-1,-1,-1,0,0.07195,0.92805,-1
2021520200655,2021,520200655,1,1,1,1,28,6,3,0,0,0,0,0,9,4,E01029232,-1,0,0.06424,0.93576,-1
2021010327444,2021,010327444,1,1,1,1,20,4,3,0,0,0,0,0,9,10,E01024441,-1,0,0,1,-1
2021461055378,2021,461055378,1,1,1,2,43,7,3,0,0,0,0,0,9,3,E01024599,3,1,0,1,-1
202134WNC4691,2021,34WNC4691,2,6,1,1,30,6,2,0,0,0,0,0,9,-1,-1,-1,0,1,0,-1
2021010313665,2021,010313665,2,2,2,2,37,7,3,0,0,2,0,0,9,2,E01001785,-1,0,0,1,-1
2021131126392,2021,131126392,2,1,2,1,8,2,3,0,0,2,0,0,9,1,E01007716,3,1,0,1,-1
2021221098420,2021,221098420,2,1,1,1,33,6,3,0,0,0,0,0,9,4,E01032322,3,1,0,1,-1
2021610056621,2021,610056621,1,1,1,1,56,9,3,0,0,1,0,0,9,-1,-1,-1,0,0.07687,0.92313,-1
2021430024658,2021,430024658,1,1,1,1,66,10,3,0,0,0,0,0,1,6,E01016507,-1,0,0.17118,0.82882,-1
2021041067935,2021,041067935,2,1,1,1,43,7,2,0,0,0,0,0,9,1,E01025181,6,1,1,0,-1
2021111042522,2021,111042522,1,1,1,1,25,5,2,0,0,0,0,0,9,1,E01011989,7,1,1,0,-1
2021302100119,2021,302100119,1,1,1,2,20,4,2,0,0,0,0,0,9,4,E01028143,-1,0,1,0,-1
2021991052657,2021,991052657,1,1,1,1,61,9,1,0,0,0,0,0,5,3,-1,1,1,0,0,-1
2021061043411,2021,061043411,1,1,1,1,24,5,3,0,0,0,0,0,-1,-1,-1,3,1,0,1,-1
2021451035576,2021,451035576,2,1,1,1,48,8,2,0,0,0,0,0,5,3,E01031787,6,1,1,0,-1
2021991104106,2021,991104106,1,1,1,1,35,6,2,0,0,0,0,0,5,9,-1,6,1,1,0,-1
2021031136345,2021,031136345,1,1,1,2,20,4,3,0,0,0,0,0,9,5,E01019359,3,1,0,1,-1
2021351036926,2021,351036926,1,1,1,1,31,6,2,0,0,0,0,0,9,7,E01029937,5,1,1,0,-1
2021991035678,2021,991035678,1,2,2,1,18,4,2,0,0,2,0,0,9,6,-1,7,1,1,0,-1
2021131042336,2021,131042336,1,1,3,2,46,8,2,5,1,0,0,2,0,3,E01032923,7,1,1,0,-1
2021010303508,2021,010303508,1,1,1,1,24,5,2,0,0,0,0,0,1,3,E01003102,-1,0,1,0,-1
2021440076927,2021,440076927,2,1,1,2,54,8,2,0,0,0,0,0,1,10,E01022763,-1,0,1,0,-1
202131B111721,2021,31B111721,2,1,1,1,44,7,3,0,0,0,0,0,3,2,E01028300,-1,0,0.14979,0.85021,-1
2021540115221,2021,540115221,1,1,1,1,32,6,3,0,0,0,0,0,9,2,W01001532,-1,0,0.04644,0.95356,-1
2021131085026,2021,131085026,1,1,2,2,17,4,3,0,0,1,0,0,9,5,E01011733,3,1,0,1,-1
2021991062437,2021,991062437,1,2,1,2,70,10,2,0,0,0,0,0,9,8,-1,6,1,1,0,-1
2021411054445,2021,411054445,2,1,1,1,42,7,2,0,0,0,0,0,9,9,E01002108,6,1,1,0,-1
2021461128347,2021,461128347,1,2,1,2,41,7,3,0,0,0,0,0,9,8,E01024772,3,1,0,1,-1
2021010340902,2021,010340902,1,1,1,1,21,5,3,0,0,0,0,0,3,2,E01000509,-1,0,0,1,-1
2021010324524,2021,010324524,1,1,2,2,53,8,3,0,0,2,0,0,9,6,E01002742,-1,0,0,1,-1
2021401063238,2021,401063238,2,2,1,1,21,5,3,0,0,0,0,0,9,9,E01015797,3,1,0,1,-1
2021411020298,2021,411020298,1,1,1,2,29,6,3,0,0,0,0,0,9,1,E01001410,3,1,0,1,-1
2021010301783,2021,010301783,1,1,3,2,28,6,3,5,2,0,0,0,0,5,E01002815,-1,0,0,1,-1
2021010306236,2021,010306236,1,1,3,1,27,6,3,1,1,0,0,0,0,2,E01003297,-1,0,0,1,-1
2021461086526,2021,461086526,1,1,1,1,43,7,2,0,0,0,0,0,5,9,E01024431,7,1,1,0,-1
2021552100661,2021,552100661,1,1,1,1,24,5,2,0,0,0,0,0,3,2,E01032659,-1,0,1,0,-1
2021041112123,2021,041112123,1,1,3,2,75,10,3,5,1,0,0,0,0,-1,-1,3,1,0,1,-1
2021010343131,2021,010343131,1,1,1,1,30,6,3,0,0,0,0,0,3,3,E01024149,-1,0,0,1,-1
2021010343328,2021,010343328,1,1,3,1,26,6,2,8,3,0,0,0,0,10,E01004556,-1,0,1,0,-1
2021010333394,2021,010333394,2,1,1,1,31,6,2,0,0,0,0,0,1,2,E01003506,-1,0,1,0,-1
2021141109025,2021,141109025,2,1,1,2,24,5,3,0,0,0,0,0,1,8,E01007868,3,1,0,1,-1
2021010295738,2021,010295738,1,1,1,1,51,8,3,0,0,0,0,0,3,3,E01004200,-1,0,0,1,-1
2021010330053,2021,010330053,1,1,1,1,37,7,3,0,0,0,0,0,5,3,E01003105,-1,0,0,1,-1
2021010306731,2021,010306731,1,1,3,2,42,7,3,5,3,0,0,0,0,5,E01000322,-1,0,0,1,-1
2021010300361,2021,010300361,2,1,1,1,23,5,3,0,0,0,0,0,3,5,E01001278,-1,0,0,1,-1
2021010349756,2021,010349756,1,1,1,1,87,11,3,0,0,0,0,0,9,9,E01000201,-1,0,0,1,-1
2021070142905,2021,070142905,2,2,1,2,24,5,3,0,0,0,0,0,9,8,E01012499,-1,0,0.06751,0.93249,-1
2021201102594,2021,201102594,1,1,1,1,29,6,3,0,0,0,0,0,9,1,E01009354,3,1,0,1,-1
2021141037534,2021,141037534,2,1,1,2,19,4,2,0,0,0,0,0,2,2,E01007531,7,1,1,0,-1
2021401090171,2021,401090171,1,2,2,2,12,3,3,0,0,2,0,0,9,5,E01015768,3,1,0,1,-1
2021522201519,2021,522201519,1,1,1,2,30,6,3,0,0,0,0,0,9,2,E01014610,-1,0,0.02394,0.97606,-1
2021131061027,2021,131061027,1,1,1,1,21,5,3,0,0,0,0,0,1,1,E01010666,3,1,0,1,-1
2021991029021,2021,991029021,1,1,1,1,24,5,3,0,0,0,0,0,3,-1,-1,3,1,0,1,-1
2021041094715,2021,041094715,1,1,3,1,36,7,3,6,5,0,0,0,0,5,E01032931,3,1,0,1,-1
2021501062019,2021,501062019,2,1,1,1,20,4,3,0,0,0,0,0,1,3,E01020005,3,1,0,1,-1
2021010321149,2021,010321149,2,1,1,2,29,6,3,0,0,0,0,0,9,5,E01000037,-1,0,0,1,-1
2021070408148,2021,070408148,2,1,1,2,41,7,3,0,0,0,0,0,9,10,E01018603,-1,0,0.0438,0.9562,-1
2021221120334,2021,221120334,1,1,2,1,31,6,3,0,0,1,0,0,9,6,E01028857,3,1,0,1,-1
2021361080020,2021,361080020,2,1,1,2,34,6,3,0,0,0,0,0,9,2,E01026803,3,1,0,1,-1
2021440220336,2021,440220336,1,1,1,2,49,8,3,0,0,0,0,0,9,2,E01017219,-1,0,0.00788,0.99212,-1
2021010327349,2021,010327349,1,2,2,1,79,11,3,0,0,1,0,0,9,8,E01023548,-1,0,0,1,-1
2021010329738,2021,010329738,1,1,1,2,24,5,3,0,0,0,0,0,9,3,E01004344,-1,0,0,1,-1
2021041031106,2021,041031106,1,1,1,1,18,4,3,0,0,0,0,0,9,9,E01025254,3,1,0,1,-1
2021201080670,2021,201080670,1,1,1,2,27,6,3,0,0,0,0,0,9,1,E01033645,3,1,0,1,-1
2021401077334,2021,401077334,2,2,2,1,24,5,3,0,0,1,0,0,9,4,E01015786,3,1,0,1,-1
2021411092901,2021,411092901,2,1,1,1,49,8,3,0,0,0,0,0,9,10,E01023647,3,1,0,1,-1
2021991104029,2021,991104029,2,1,1,2,33,6,3,0,0,0,0,0,9,1,-1,3,1,0,1,-1
2021052101578,2021,052101578,1,2,1,2,18,4,3,0,0,0,0,0,9,5,E01006366,-1,0,0.07932,0.92068,-1
2021201037413,2021,201037413,1,1,1,1,28,6,3,0,0,0,0,0,9,4,E01009071,3,1,0,1,-1
2021411040225,2021,411040225,2,2,1,2,19,4,3,0,0,0,0,0,9,4,E01023785,3,1,0,1,-1
2021411058945,2021,411058945,2,2,1,2,42,7,3,0,0,0,0,0,9,4,E01021822,3,1,0,1,-1
2021421041185,2021,421041185,1,1,1,1,21,5,2,0,0,0,0,0,9,-1,-1,7,1,1,0,-1
2021610022221,2021,610022221,1,1,1,1,48,8,2,0,0,0,0,0,9,-1,-1,-1,0,1,0,-1
2021010327923,2021,010327923,1,1,3,1,56,9,3,9,5,0,0,0,0,3,E01001186,-1,0,0,1,-1
2021010330202,2021,010330202,2,2,1,1,31,6,2,0,0,0,0,0,1,4,E01001137,-1,0,1,0,-1
2021351066166,2021,351066166,2,1,1,1,33,6,2,0,0,0,0,0,3,2,E01018071,7,1,1,0,-1
2021302101044,2021,302101044,1,1,1,1,30,6,2,0,0,0,0,0,9,1,E01010450,-1,0,1,0,-1
2021411115817,2021,411115817,2,1,1,1,39,7,3,0,0,0,0,0,9,8,E01023666,3,1,0,1,-1
2021010325105,2021,010325105,2,2,1,2,34,6,2,0,0,0,0,0,1,2,E01003991,-1,0,1,0,-1
2021010346065,2021,010346065,1,1,1,2,50,8,3,0,0,0,0,0,1,10,E01030404,-1,0,0,1,-1
2021501065081,2021,501065081,1,1,1,1,40,7,3,0,0,0,0,0,1,4,E01018994,3,1,0,1,-1
2021170S20791,2021,170S20791,1,1,1,1,51,8,3,0,0,0,0,0,5,3,E01012196,-1,0,0.20106,0.79894,-1
2021061083651,2021,061083651,1,1,2,2,17,4,3,0,0,1,0,0,9,-1,-1,3,1,0,1,-1
2021201134282,2021,201134282,2,3,2,1,22,5,3,0,0,1,0,0,9,3,E01008933,3,1,0,1,-1
202134NNC5161,2021,34NNC5161,2,1,1,2,58,9,3,0,0,0,0,0,9,1,E01027249,-1,0,0.00603,0.99397,-1
2021461053477,2021,461053477,2,2,2,1,5,1,3,0,0,2,0,0,9,7,E01024131,3,1,0,1,-1
2021052101129,2021,052101129,1,1,3,1,16,4,3,1,1,0,0,0,0,1,E01006753,-1,0,0.08336,0.91664,-1
2021010313873,2021,010313873,1,1,1,1,42,7,3,0,0,0,0,0,8,4,E01003560,-1,0,0,1,-1
2021461128804,2021,461128804,1,1,3,2,46,8,3,5,3,0,0,2,0,3,E01016045,3,1,0,1,-1
2021131095576,2021,131095576,2,1,1,1,27,6,2,0,0,0,0,0,3,2,E01010715,6,1,1,0,-1
